9.765625000000000000e+00,-3.173828125000000000e+01,-2.148437500000000000e+01,1.997070312500000000e+02
-9.277343750000000000e+00,-3.369140625000000000e+01,-2.929687500000000000e+01,-4.687500000000000000e+01
-4.248046875000000000e+01,-3.222656250000000000e+01,-3.417968750000000000e+01,-2.709960937500000000e+02
-3.613281250000000000e+01,-3.613281250000000000e+01,-2.490234375000000000e+01,-6.494140625000000000e+01
-1.171875000000000000e+01,-4.003906250000000000e+01,-2.050781250000000000e+01,1.914062500000000000e+02
-5.371093750000000000e+00,-3.613281250000000000e+01,-2.099609375000000000e+01,4.150390625000000000e+01
-4.052734375000000000e+01,-3.906250000000000000e+01,-2.392578125000000000e+01,-2.875976562500000000e+02
-4.589843750000000000e+01,-3.613281250000000000e+01,-2.685546875000000000e+01,-2.080078125000000000e+02
-1.123046875000000000e+01,-2.734375000000000000e+01,-3.027343750000000000e+01,8.642578125000000000e+01
1.953125000000000000e+00,-3.076171875000000000e+01,-3.662109375000000000e+01,7.031250000000000000e+01
-4.589843750000000000e+01,-3.466796875000000000e+01,-3.955078125000000000e+01,-3.017578125000000000e+02
-5.273437500000000000e+01,-3.125000000000000000e+01,-4.101562500000000000e+01,-3.085937500000000000e+02
-9.277343750000000000e+00,-3.417968750000000000e+01,-3.564453125000000000e+01,1.757812500000000000e+01
5.371093750000000000e+00,-3.759765625000000000e+01,-2.490234375000000000e+01,1.333007812500000000e+02
-1.904296875000000000e+01,-3.710937500000000000e+01,-2.832031250000000000e+01,-2.036132812500000000e+02
-3.759765625000000000e+01,-3.906250000000000000e+01,-3.173828125000000000e+01,-3.564453125000000000e+02
-2.929687500000000000e+01,-4.199218750000000000e+01,-2.734375000000000000e+01,-9.423828125000000000e+01
-8.300781250000000000e+00,-3.955078125000000000e+01,-2.636718750000000000e+01,1.337890625000000000e+02
-2.441406250000000000e+01,-4.248046875000000000e+01,-3.466796875000000000e+01,-9.326171875000000000e+01
-5.175781250000000000e+01,-4.882812500000000000e+01,-3.808593750000000000e+01,-3.647460937500000000e+02
-2.783203125000000000e+01,-4.687500000000000000e+01,-3.173828125000000000e+01,-1.645507812500000000e+02
4.882812500000000000e+00,-4.638671875000000000e+01,-2.441406250000000000e+01,1.376953125000000000e+02
9.277343750000000000e+00,-4.541015625000000000e+01,-2.880859375000000000e+01,4.296875000000000000e+01
-2.001953125000000000e+01,-4.199218750000000000e+01,-3.320312500000000000e+01,-2.607421875000000000e+02
-2.734375000000000000e+01,-4.248046875000000000e+01,-2.783203125000000000e+01,-1.762695312500000000e+02
-3.906250000000000000e+00,-4.052734375000000000e+01,-2.343750000000000000e+01,1.616210937500000000e+02
1.611328125000000000e+01,-3.955078125000000000e+01,-2.783203125000000000e+01,2.250976562500000000e+02
-1.904296875000000000e+01,-3.710937500000000000e+01,-3.027343750000000000e+01,-1.367187500000000000e+02
-5.322265625000000000e+01,-3.271484375000000000e+01,-2.880859375000000000e+01,-1.967773437500000000e+02
-1.416015625000000000e+01,-3.759765625000000000e+01,-2.929687500000000000e+01,1.333007812500000000e+02
2.587890625000000000e+01,-4.443359375000000000e+01,-2.734375000000000000e+01,3.164062500000000000e+02
-4.394531250000000000e+00,-4.589843750000000000e+01,-2.832031250000000000e+01,-1.611328125000000000e+01
-4.541015625000000000e+01,-3.955078125000000000e+01,-2.832031250000000000e+01,-2.236328125000000000e+02
-3.759765625000000000e+01,-3.466796875000000000e+01,-2.392578125000000000e+01,2.441406250000000000e+01
1.171875000000000000e+01,-3.955078125000000000e+01,-2.880859375000000000e+01,2.700195312500000000e+02
4.882812500000000000e+00,-4.296875000000000000e+01,-3.662109375000000000e+01,6.250000000000000000e+01
-4.345703125000000000e+01,-4.101562500000000000e+01,-3.759765625000000000e+01,-2.509765625000000000e+02
-4.052734375000000000e+01,-3.710937500000000000e+01,-3.564453125000000000e+01,-1.040039062500000000e+02
-4.394531250000000000e+00,-3.369140625000000000e+01,-2.880859375000000000e+01,1.987304687500000000e+02
4.882812500000000000e+00,-3.320312500000000000e+01,-3.173828125000000000e+01,1.176757812500000000e+02
-3.564453125000000000e+01,-3.710937500000000000e+01,-3.564453125000000000e+01,-2.514648437500000000e+02
-3.857421875000000000e+01,-2.294921875000000000e+01,-3.173828125000000000e+01,-2.031250000000000000e+02
2.929687500000000000e+00,-1.562500000000000000e+01,-3.320312500000000000e+01,1.176757812500000000e+02
8.789062500000000000e+00,-2.294921875000000000e+01,-3.271484375000000000e+01,1.391601562500000000e+02
-3.662109375000000000e+01,-2.490234375000000000e+01,-3.369140625000000000e+01,-2.495117187500000000e+02
-4.980468750000000000e+01,-2.148437500000000000e+01,-3.417968750000000000e+01,-3.149414062500000000e+02
-1.660156250000000000e+01,-1.611328125000000000e+01,-2.587890625000000000e+01,-9.765625000000000000e+00
1.074218750000000000e+01,-1.806640625000000000e+01,-2.246093750000000000e+01,1.279296875000000000e+02
-1.660156250000000000e+01,-2.783203125000000000e+01,-2.246093750000000000e+01,-1.772460937500000000e+02
-4.296875000000000000e+01,-3.076171875000000000e+01,-2.539062500000000000e+01,-3.559570312500000000e+02
-1.855468750000000000e+01,-2.978515625000000000e+01,-2.685546875000000000e+01,-1.083984375000000000e+02
7.324218750000000000e+00,-3.173828125000000000e+01,-2.636718750000000000e+01,1.064453125000000000e+02
5.859375000000000000e+00,-3.125000000000000000e+01,-3.173828125000000000e+01,-7.714843750000000000e+01
-2.392578125000000000e+01,-3.027343750000000000e+01,-3.320312500000000000e+01,-3.183593750000000000e+02
-2.832031250000000000e+01,-3.369140625000000000e+01,-2.929687500000000000e+01,-1.547851562500000000e+02
1.074218750000000000e+01,-2.978515625000000000e+01,-2.783203125000000000e+01,1.342773437500000000e+02
1.367187500000000000e+01,-2.099609375000000000e+01,-2.929687500000000000e+01,8.007812500000000000e+01
-4.443359375000000000e+01,-2.343750000000000000e+01,-3.466796875000000000e+01,-2.558593750000000000e+02
-5.810546875000000000e+01,-2.783203125000000000e+01,-3.857421875000000000e+01,-2.050781250000000000e+02
-1.611328125000000000e+01,-3.662109375000000000e+01,-3.369140625000000000e+01,1.020507812500000000e+02
-4.882812500000000000e-01,-3.613281250000000000e+01,-3.564453125000000000e+01,1.665039062500000000e+02
-4.296875000000000000e+01,-2.978515625000000000e+01,-4.003906250000000000e+01,-1.855468750000000000e+02
-6.640625000000000000e+01,-2.783203125000000000e+01,-3.515625000000000000e+01,-2.856445312500000000e+02
-3.955078125000000000e+01,-2.929687500000000000e+01,-3.125000000000000000e+01,4.882812500000000000e+00
-1.464843750000000000e+00,-2.783203125000000000e+01,-3.125000000000000000e+01,1.855468750000000000e+02
-1.464843750000000000e+01,-2.832031250000000000e+01,-3.515625000000000000e+01,-7.763671875000000000e+01
-5.175781250000000000e+01,-2.880859375000000000e+01,-4.150390625000000000e+01,-3.041992187500000000e+02
-3.662109375000000000e+01,-2.929687500000000000e+01,-3.808593750000000000e+01,-1.079101562500000000e+02
-3.417968750000000000e+00,-3.710937500000000000e+01,-3.173828125000000000e+01,1.459960937500000000e+02
-2.001953125000000000e+01,-4.199218750000000000e+01,-3.271484375000000000e+01,1.464843750000000000e+00
-5.126953125000000000e+01,-3.955078125000000000e+01,-3.466796875000000000e+01,-2.939453125000000000e+02
-4.394531250000000000e+01,-3.369140625000000000e+01,-3.906250000000000000e+01,-1.738281250000000000e+02
-6.835937500000000000e+00,-2.539062500000000000e+01,-3.955078125000000000e+01,1.333007812500000000e+02
2.441406250000000000e+00,-2.539062500000000000e+01,-3.808593750000000000e+01,1.093750000000000000e+02
-4.003906250000000000e+01,-2.832031250000000000e+01,-3.808593750000000000e+01,-2.485351562500000000e+02
-5.078125000000000000e+01,-2.832031250000000000e+01,-3.125000000000000000e+01,-2.407226562500000000e+02
-1.953125000000000000e+01,-3.125000000000000000e+01,-2.978515625000000000e+01,6.835937500000000000e+01
1.171875000000000000e+01,-2.490234375000000000e+01,-2.587890625000000000e+01,1.958007812500000000e+02
-1.367187500000000000e+01,-2.392578125000000000e+01,-2.539062500000000000e+01,-1.445312500000000000e+02
-4.785156250000000000e+01,-3.125000000000000000e+01,-2.832031250000000000e+01,-2.919921875000000000e+02
-3.222656250000000000e+01,-2.636718750000000000e+01,-2.392578125000000000e+01,-1.757812500000000000e+01
1.953125000000000000e+00,-1.953125000000000000e+01,-2.539062500000000000e+01,1.762695312500000000e+02
-1.171875000000000000e+01,-2.392578125000000000e+01,-3.076171875000000000e+01,-7.373046875000000000e+01
-5.517578125000000000e+01,-3.320312500000000000e+01,-3.173828125000000000e+01,-3.110351562500000000e+02
-4.296875000000000000e+01,-3.808593750000000000e+01,-3.125000000000000000e+01,-1.069335937500000000e+02
5.371093750000000000e+00,-2.783203125000000000e+01,-2.734375000000000000e+01,1.689453125000000000e+02
-6.347656250000000000e+00,-2.636718750000000000e+01,-2.392578125000000000e+01,3.515625000000000000e+01
-6.250000000000000000e+01,-3.369140625000000000e+01,-2.929687500000000000e+01,-2.915039062500000000e+02
-7.031250000000000000e+01,-3.417968750000000000e+01,-3.710937500000000000e+01,-1.811523437500000000e+02
-3.662109375000000000e+01,-3.173828125000000000e+01,-3.564453125000000000e+01,1.127929687500000000e+02
-2.539062500000000000e+01,-2.978515625000000000e+01,-3.808593750000000000e+01,8.496093750000000000e+01
-5.664062500000000000e+01,-3.417968750000000000e+01,-3.710937500000000000e+01,-2.675781250000000000e+02
-6.103515625000000000e+01,-3.564453125000000000e+01,-3.222656250000000000e+01,-2.587890625000000000e+02
-2.929687500000000000e+01,-3.125000000000000000e+01,-3.320312500000000000e+01,3.759765625000000000e+01
-1.464843750000000000e+00,-2.880859375000000000e+01,-2.734375000000000000e+01,1.499023437500000000e+02
-3.710937500000000000e+01,-3.369140625000000000e+01,-2.734375000000000000e+01,-1.723632812500000000e+02
-7.031250000000000000e+01,-3.417968750000000000e+01,-3.173828125000000000e+01,-2.949218750000000000e+02
-3.808593750000000000e+01,-3.271484375000000000e+01,-2.783203125000000000e+01,-2.099609375000000000e+01
-3.417968750000000000e+00,-3.076171875000000000e+01,-2.490234375000000000e+01,1.562500000000000000e+02
-2.246093750000000000e+01,-3.027343750000000000e+01,-2.490234375000000000e+01,-5.273437500000000000e+01
-5.029296875000000000e+01,-2.685546875000000000e+01,-2.294921875000000000e+01,-2.739257812500000000e+02
-3.027343750000000000e+01,-2.294921875000000000e+01,-2.294921875000000000e+01,-6.787109375000000000e+01
2.441406250000000000e+00,-2.783203125000000000e+01,-2.246093750000000000e+01,1.958007812500000000e+02
3.417968750000000000e+00,-3.125000000000000000e+01,-2.294921875000000000e+01,7.763671875000000000e+01
-2.880859375000000000e+01,-2.978515625000000000e+01,-2.246093750000000000e+01,-2.148437500000000000e+02
-2.880859375000000000e+01,-2.099609375000000000e+01,-2.294921875000000000e+01,-1.098632812500000000e+02
-9.765625000000000000e-01,-2.001953125000000000e+01,-3.027343750000000000e+01,1.694335937500000000e+02
8.789062500000000000e+00,-2.636718750000000000e+01,-3.271484375000000000e+01,1.679687500000000000e+02
-2.197265625000000000e+01,-2.343750000000000000e+01,-2.929687500000000000e+01,-1.616210937500000000e+02
-3.759765625000000000e+01,-1.904296875000000000e+01,-2.880859375000000000e+01,-1.787109375000000000e+02
-8.789062500000000000e+00,-1.464843750000000000e+01,-2.783203125000000000e+01,1.103515625000000000e+02
1.708984375000000000e+01,-1.513671875000000000e+01,-2.929687500000000000e+01,2.294921875000000000e+02
-1.806640625000000000e+01,-2.783203125000000000e+01,-3.271484375000000000e+01,-6.494140625000000000e+01
-4.736328125000000000e+01,-3.417968750000000000e+01,-2.929687500000000000e+01,-1.928710937500000000e+02
-2.929687500000000000e+01,-2.929687500000000000e+01,-2.880859375000000000e+01,5.468750000000000000e+01
2.929687500000000000e+00,-2.050781250000000000e+01,-3.320312500000000000e+01,2.343750000000000000e+02
-9.277343750000000000e+00,-2.392578125000000000e+01,-3.320312500000000000e+01,2.441406250000000000e+01
-3.710937500000000000e+01,-2.587890625000000000e+01,-3.076171875000000000e+01,-2.041015625000000000e+02
-2.392578125000000000e+01,-1.855468750000000000e+01,-2.343750000000000000e+01,-2.148437500000000000e+01
-3.906250000000000000e+00,-1.513671875000000000e+01,-2.001953125000000000e+01,2.153320312500000000e+02
-1.171875000000000000e+01,-2.197265625000000000e+01,-2.880859375000000000e+01,1.079101562500000000e+02
-4.296875000000000000e+01,-2.392578125000000000e+01,-3.466796875000000000e+01,-1.958007812500000000e+02
-5.224609375000000000e+01,-2.099609375000000000e+01,-3.173828125000000000e+01,-1.093750000000000000e+02
-3.369140625000000000e+01,-2.783203125000000000e+01,-2.246093750000000000e+01,1.572265625000000000e+02
-9.277343750000000000e+00,-3.320312500000000000e+01,-2.099609375000000000e+01,1.757812500000000000e+02
-3.857421875000000000e+01,-3.369140625000000000e+01,-2.685546875000000000e+01,-1.376953125000000000e+02
-5.859375000000000000e+01,-2.929687500000000000e+01,-2.685546875000000000e+01,-1.801757812500000000e+02
-4.052734375000000000e+01,-2.929687500000000000e+01,-2.099609375000000000e+01,5.908203125000000000e+01
-2.441406250000000000e+01,-3.759765625000000000e+01,-1.757812500000000000e+01,1.337890625000000000e+02
-3.564453125000000000e+01,-4.199218750000000000e+01,-2.441406250000000000e+01,-1.435546875000000000e+02
-5.566406250000000000e+01,-3.759765625000000000e+01,-2.832031250000000000e+01,-2.954101562500000000e+02
-3.173828125000000000e+01,-3.076171875000000000e+01,-3.173828125000000000e+01,-7.275390625000000000e+01
-3.417968750000000000e+00,-2.539062500000000000e+01,-3.369140625000000000e+01,1.059570312500000000e+02
-3.076171875000000000e+01,-2.636718750000000000e+01,-3.125000000000000000e+01,-1.059570312500000000e+02
-5.761718750000000000e+01,-2.392578125000000000e+01,-3.271484375000000000e+01,-3.452148437500000000e+02
-4.443359375000000000e+01,-2.343750000000000000e+01,-2.880859375000000000e+01,-1.679687500000000000e+02
-1.318359375000000000e+01,-2.734375000000000000e+01,-2.050781250000000000e+01,7.080078125000000000e+01
-1.464843750000000000e+00,-2.539062500000000000e+01,-2.441406250000000000e+01,-1.025390625000000000e+01
-4.199218750000000000e+01,-2.880859375000000000e+01,-3.076171875000000000e+01,-3.090820312500000000e+02
-4.101562500000000000e+01,-2.539062500000000000e+01,-3.417968750000000000e+01,-2.495117187500000000e+02
-6.835937500000000000e+00,-2.197265625000000000e+01,-3.271484375000000000e+01,2.343750000000000000e+01
9.765625000000000000e-01,-3.027343750000000000e+01,-3.173828125000000000e+01,5.908203125000000000e+01
-2.636718750000000000e+01,-2.929687500000000000e+01,-3.466796875000000000e+01,-2.407226562500000000e+02
